date,code,ipodate,code_nam,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2012-10-12,sh.600000,1999-11-10,浦发银行,3.8260785000,3.8621250000,3.8157795000,3.8363775000,3.8157795000,37953795,283061227.0000,2,0.254335,1,0.539800,0
2012-10-15,sh.600000,1999-11-10,浦发银行,3.8415270000,3.8466765000,3.7951815000,3.8157795000,3.8363775000,22249339,164793074.0000,2,0.149097,1,-0.536900,0
2012-10-16,sh.600000,1999-11-10,浦发银行,3.8157795000,3.8724240000,3.8054805000,3.8415270000,3.8157795000,43952520,328313924.0000,2,0.294533,1,0.674800,0
2012-10-17,sh.600000,1999-11-10,浦发银行,3.8518260000,3.9033210000,3.8312280000,3.8878725000,3.8415270000,52658490,395714435.0000,2,0.352873,1,1.206400,0
2012-10-18,sh.600000,1999-11-10,浦发银行,3.8878725000,3.9393675000,3.8827230000,3.9239190000,3.8878725000,51397333,390882250.0000,2,0.344422,1,0.927200,0
2012-10-19,sh.600000,1999-11-10,浦发银行,3.9239190000,3.9290685000,3.8878725000,3.9033210000,3.9239190000,40185550,305185395.0000,2,0.269290,1,-0.524934,0
2012-10-22,sh.600000,1999-11-10,浦发银行,3.8827230000,3.9548160000,3.8775735000,3.9393675000,3.9033210000,36799861,280112259.0000,2,0.246602,1,0.923500,0
2012-10-23,sh.600000,1999-11-10,浦发银行,3.9445170000,3.9548160000,3.8878725000,3.8981715000,3.9393675000,32189190,245356334.0000,2,0.215705,1,-1.045800,0
2012-10-24,sh.600000,1999-11-10,浦发银行,3.8878725000,3.9290685000,3.8827230000,3.9084705000,3.8981715000,28328508,215116946.0000,2,0.189834,1,0.264200,0
2012-10-25,sh.600000,1999-11-10,浦发银行,3.9033210000,3.9239190000,3.8621250000,3.8775735000,3.9084705000,29807495,225449545.0000,2,0.199745,1,-0.790500,0
2012-10-26,sh.600000,1999-11-10,浦发银行,3.8827230000,3.8981715000,3.8209290000,3.8415270000,3.8775735000,49611207,370899603.0000,2,0.332453,1,-0.929600,0
2012-10-29,sh.600000,1999-11-10,浦发银行,3.8312280000,3.8569755000,3.8209290000,3.8466765000,3.8415270000,28176827,210091716.0000,2,0.188818,1,0.134000,0
2012-10-30,sh.600000,1999-11-10,浦发银行,3.8466765000,3.8775735000,3.8106300000,3.8518260000,3.8466765000,37082866,276344872.0000,2,0.248498,1,0.133900,0
2012-10-31,sh.600000,1999-11-10,浦发银行,3.8569755000,3.8775735000,3.8260785000,3.8672745000,3.8518260000,36411101,273109830.0000,2,0.243997,1,0.401100,0
2012-11-01,sh.600000,1999-11-10,浦发银行,3.8724240000,3.9651150000,3.8672745000,3.9342180000,3.8672745000,57205114,436219680.0000,2,0.383341,1,1.731000,0
2012-11-02,sh.600000,1999-11-10,浦发银行,3.9393675000,3.9651150000,3.9187695000,3.9548160000,3.9342180000,47587494,364830180.0000,2,0.318892,1,0.523600,0
2012-11-05,sh.600000,1999-11-10,浦发银行,3.9651150000,4.0063110000,3.9445170000,3.9805635000,3.9548160000,56974001,439602346.0000,2,0.381792,1,0.651000,0
2012-11-06,sh.600000,1999-11-10,浦发银行,3.9857130000,3.9857130000,3.9084705000,3.9548160000,3.9805635000,42177128,323024801.0000,2,0.282636,1,-0.646800,0
2012-11-07,sh.600000,1999-11-10,浦发银行,3.9496665000,3.9805635000,3.9342180000,3.9599655000,3.9548160000,26193792,201366783.0000,2,0.175529,1,0.130200,0
2012-11-08,sh.600000,1999-11-10,浦发银行,3.9290685000,3.9445170000,3.8775735000,3.8827230000,3.9599655000,38667163,293900674.0000,2,0.259115,1,-1.950600,0
2012-11-09,sh.600000,1999-11-10,浦发银行,3.8775735000,3.9084705000,3.8621250000,3.8775735000,3.8827230000,26921255,202868999.0000,2,0.180404,1,-0.132600,0
2012-11-12,sh.600000,1999-11-10,浦发银行,3.8827230000,3.9342180000,3.8775735000,3.9290685000,3.8775735000,43645487,331521946.0000,2,0.292476,1,1.328000,0
2012-11-13,sh.600000,1999-11-10,浦发银行,3.9239190000,3.9239190000,3.8518260000,3.8569755000,3.9290685000,37691617,283805513.0000,2,0.252578,1,-1.834900,0
2012-11-14,sh.600000,1999-11-10,浦发银行,3.8569755000,3.8775735000,3.8466765000,3.8621250000,3.8569755000,21823216,163644374.0000,2,0.146241,1,0.133500,0
2012-11-15,sh.600000,1999-11-10,浦发银行,3.8569755000,3.8621250000,3.8157795000,3.8209290000,3.8621250000,29220009,217739719.0000,2,0.195808,1,-1.066700,0
2012-11-16,sh.600000,1999-11-10,浦发银行,3.8157795000,3.8157795000,3.7797330000,3.7900320000,3.8209290000,33266319,245149918.0000,2,0.222923,1,-0.808600,0
2012-11-19,sh.600000,1999-11-10,浦发银行,3.7900320000,3.8106300000,3.7745835000,3.7951815000,3.7900320000,24785310,182453735.0000,2,0.166090,1,0.135900,0
2012-11-20,sh.600000,1999-11-10,浦发银行,3.8106300000,3.8157795000,3.7745835000,3.7848825000,3.7951815000,20252986,149215097.0000,2,0.135719,1,-0.271400,0
2012-11-21,sh.600000,1999-11-10,浦发银行,3.7848825000,3.8518260000,3.7797330000,3.8466765000,3.7848825000,28957627,214374137.0000,2,0.194050,1,1.632700,0
2012-11-22,sh.600000,1999-11-10,浦发银行,3.8363775000,3.8518260000,3.8106300000,3.8312280000,3.8466765000,22784842,169442910.0000,2,0.152685,1,-0.401600,0
2012-11-23,sh.600000,1999-11-10,浦发银行,3.8415270000,3.8930220000,3.8260785000,3.8672745000,3.8312280000,35819826,268999532.0000,2,0.240035,1,0.940900,0
2012-11-26,sh.600000,1999-11-10,浦发银行,3.8621250000,3.8827230000,3.8260785000,3.8466765000,3.8672745000,28167480,210337432.0000,2,0.188755,1,-0.532600,0
2012-11-27,sh.600000,1999-11-10,浦发银行,3.8312280000,3.8724240000,3.8209290000,3.8415270000,3.8466765000,40827533,304729094.0000,2,0.273592,1,-0.133900,0
2012-11-28,sh.600000,1999-11-10,浦发银行,3.8312280000,3.8621250000,3.8209290000,3.8312280000,3.8415270000,41978767,312815519.0000,2,0.281307,1,-0.268100,0
2012-11-29,sh.600000,1999-11-10,浦发银行,3.8415270000,3.8466765000,3.8106300000,3.8157795000,3.8312280000,39279397,291914537.0000,2,0.263218,1,-0.403200,0
2012-11-30,sh.600000,1999-11-10,浦发银行,3.8157795000,3.8518260000,3.7951815000,3.8415270000,3.8157795000,38822287,288486299.0000,2,0.260155,1,0.674800,0
2012-12-03,sh.600000,1999-11-10,浦发银行,3.8415270000,3.8466765000,3.7797330000,3.7848825000,3.8415270000,53769233,396827583.0000,2,0.360317,1,-1.474500,0
2012-12-04,sh.600000,1999-11-10,浦发银行,3.7745835000,3.8415270000,3.7745835000,3.8260785000,3.7848825000,34974819,258840206.0000,2,0.234372,1,1.088400,0
2012-12-05,sh.600000,1999-11-10,浦发银行,3.8260785000,4.0784040000,3.8157795000,4.0578060000,3.8260785000,227002022,1764021567.0000,2,1.521178,1,6.056500,0
2012-12-06,sh.600000,1999-11-10,浦发银行,4.0526565000,4.1041515000,4.0320585000,4.0629555000,4.0578060000,115134979,910874057.0000,2,0.771539,1,0.126900,0
2012-12-07,sh.600000,1999-11-10,浦发银行,4.0835535000,4.2637860000,4.0784040000,4.2534870000,4.0629555000,229249195,1863056888.0000,2,1.536237,1,4.689500,0
2012-12-10,sh.600000,1999-11-10,浦发银行,4.2998325000,4.3358790000,4.2534870000,4.2895335000,4.2534870000,215254803,1796312749.0000,2,1.442458,1,0.847500,0
2012-12-11,sh.600000,1999-11-10,浦发银行,4.2843840000,4.3101315000,4.2483375000,4.2637860000,4.2895335000,114930761,955761506.0000,2,0.770170,1,-0.600200,0
2012-12-12,sh.600000,1999-11-10,浦发银行,4.2689355000,4.3719255000,4.2689355000,4.3255800000,4.2637860000,174126970,1463952981.0000,2,1.166854,1,1.449300,0
2012-12-13,sh.600000,1999-11-10,浦发银行,4.2998325000,4.3513275000,4.2637860000,4.2689355000,4.3255800000,124094525,1038553776.0000,2,0.831578,1,-1.309500,0
2012-12-14,sh.600000,1999-11-10,浦发银行,4.2843840000,4.6294005000,4.2843840000,4.5830550000,4.2689355000,344394455,3002867566.0000,2,2.307844,1,7.358300,0
2012-12-17,sh.600000,1999-11-10,浦发银行,4.6345500000,4.6911945000,4.6036530000,4.6705965000,4.5830550000,254783070,2298528870.0000,2,1.707344,1,1.910100,0
2012-12-18,sh.600000,1999-11-10,浦发银行,4.6396995000,4.7838855000,4.6191015000,4.7066430000,4.6705965000,234880214,2144833795.0000,2,1.573971,1,0.771800,0
2012-12-19,sh.600000,1999-11-10,浦发银行,4.6911945000,4.7169420000,4.6242510000,4.6602975000,4.7066430000,176670647,1601205282.0000,2,1.183899,1,-0.984700,0
2012-12-20,sh.600000,1999-11-10,浦发银行,4.6294005000,4.6705965000,4.5727560000,4.6654470000,4.6602975000,149750877,1346132252.0000,2,1.003505,1,0.110500,0
2012-12-21,sh.600000,1999-11-10,浦发银行,4.6654470000,4.6911945000,4.5727560000,4.6191015000,4.6654470000,130820092,1174200111.0000,2,0.876647,1,-0.993400,0
2012-12-24,sh.600000,1999-11-10,浦发银行,4.6036530000,4.7684370000,4.6036530000,4.6808955000,4.6191015000,134642726,1224943518.0000,2,0.902263,1,1.337800,0
2012-12-25,sh.600000,1999-11-10,浦发银行,4.6705965000,4.9229220000,4.6551480000,4.8662775000,4.6808955000,234226689,2200438398.0000,2,1.569592,1,3.960400,0
2012-12-26,sh.600000,1999-11-10,浦发银行,4.8714270000,4.8868755000,4.8250815000,4.8714270000,4.8662775000,96013021,904988194.0000,2,0.643399,1,0.105800,0
2012-12-27,sh.600000,1999-11-10,浦发银行,4.8714270000,4.9641180000,4.7993340000,4.8353805000,4.8714270000,127847946,1211244239.0000,2,0.856730,1,-0.740000,0
2012-12-28,sh.600000,1999-11-10,浦发银行,4.8250815000,4.9641180000,4.8250815000,4.9383705000,4.8353805000,119599842,1140200526.0000,2,0.801458,1,2.129900,0
2012-12-31,sh.600000,1999-11-10,浦发银行,4.9641180000,5.1289020000,4.9589685000,5.1083040000,4.9383705000,198451648,1956467612.0000,2,1.329857,1,3.441100,0
2013-01-04,sh.600000,1999-11-10,浦发银行,5.2009950000,5.2833870000,5.1134535000,5.1597990000,5.1083040000,261436810,2633796691.0000,2,1.751931,1,1.008100,0
2013-01-07,sh.600000,1999-11-10,浦发银行,5.1752475000,5.3245830000,5.1546495000,5.3142840000,5.1597990000,248200915,2534161998.0000,2,1.663235,1,2.994000,0
2013-01-08,sh.600000,1999-11-10,浦发银行,5.3245830000,5.3297325000,5.1803970000,5.2112940000,5.3142840000,154851189,1573240155.0000,2,1.037683,1,-1.938000,0
2013-01-09,sh.600000,1999-11-10,浦发银行,5.1958455000,5.2421910000,5.1392010000,5.2215930000,5.2112940000,175906181,1774560423.0000,2,1.178776,1,0.197600,0
2013-01-10,sh.600000,1999-11-10,浦发银行,5.2061445000,5.2576395000,5.1443505000,5.1700980000,5.2215930000,121226794,1224888956.0000,2,0.812361,1,-0.986200,0
2013-01-11,sh.600000,1999-11-10,浦发银行,5.1855465000,5.2112940000,5.0310615000,5.0568090000,5.1700980000,171547464,1709899032.0000,2,1.149568,1,-2.191200,0
2013-01-14,sh.600000,1999-11-10,浦发银行,5.0207625000,5.3348820000,5.0207625000,5.3297325000,5.0568090000,228634872,2326609986.0000,2,1.532120,1,5.397100,0
2013-01-15,sh.600000,1999-11-10,浦发银行,5.3297325000,5.3606295000,5.2627890000,5.3194335000,5.3297325000,134039003,1383536241.0000,2,0.898218,1,-0.193200,0
2013-01-16,sh.600000,1999-11-10,浦发银行,5.2936860000,5.3142840000,5.1392010000,5.2112940000,5.3194335000,156691872,1588121377.0000,2,1.050018,1,-2.032900,0
2013-01-17,sh.600000,1999-11-10,浦发银行,5.1752475000,5.2370415000,5.0877060000,5.1649485000,5.2112940000,116672023,1163327254.0000,2,0.781839,1,-0.889300,0
2013-01-18,sh.600000,1999-11-10,浦发银行,5.1906960000,5.2782375000,5.1340515000,5.2318920000,5.1649485000,129872645,1315677034.0000,2,0.870298,1,1.296100,0
2013-01-21,sh.600000,1999-11-10,浦发银行,5.2524900000,5.3760780000,5.1752475000,5.3554800000,5.2318920000,178154882,1826584603.0000,2,1.193845,1,2.362200,0
2013-01-22,sh.600000,1999-11-10,浦发银行,5.3451810000,5.5408620000,5.2782375000,5.3966760000,5.3554800000,242222065,2546398122.0000,2,1.623170,1,0.769200,0
2013-01-23,sh.600000,1999-11-10,浦发银行,5.3760780000,5.4687690000,5.3400315000,5.4584700000,5.3966760000,155968498,1637582752.0000,2,1.045171,1,1.145000,0
2013-01-24,sh.600000,1999-11-10,浦发银行,5.4584700000,5.6850480000,5.4224235000,5.4636195000,5.4584700000,320210498,3446063883.0000,2,2.145784,1,0.094300,0
2013-01-25,sh.600000,1999-11-10,浦发银行,5.4584700000,5.4996660000,5.4224235000,5.4893670000,5.4636195000,89716806,951423104.0000,2,0.601207,1,0.471300,0
2013-01-28,sh.600000,1999-11-10,浦发银行,5.4893670000,5.7725895000,5.4842175000,5.7571410000,5.4893670000,263089195,2903989341.0000,2,1.763004,1,4.878000,0
2013-01-29,sh.600000,1999-11-10,浦发银行,5.7725895000,5.9064765000,5.7210945000,5.8189350000,5.7571410000,191067344,2155684299.0000,2,1.280374,1,1.073300,0
2013-01-30,sh.600000,1999-11-10,浦发银行,5.8137855000,5.8498320000,5.7107955000,5.7880380000,5.8189350000,172171454,1933404997.0000,2,1.153749,1,-0.531000,0
2013-01-31,sh.600000,1999-11-10,浦发银行,5.7880380000,5.9219250000,5.7262440000,5.9116260000,5.7880380000,181147190,2051351346.0000,2,1.213897,1,2.135200,0
2013-02-01,sh.600000,1999-11-10,浦发银行,5.8755795000,6.1639515000,5.8240845000,6.1536525000,5.9116260000,223157195,2595572299.0000,2,1.495413,1,4.094100,0
2013-02-04,sh.600000,1999-11-10,浦发银行,6.1691010000,6.3184365000,6.0918585000,6.2154465000,6.1536525000,271540507,3269293147.0000,2,1.819638,1,1.004200,0
2013-02-05,sh.600000,1999-11-10,浦发银行,6.1330545000,6.1794000000,5.9991675000,6.1124565000,6.2154465000,176944688,2098278652.0000,2,1.185736,1,-1.657000,0
2013-02-06,sh.600000,1999-11-10,浦发银行,6.1021575000,6.2051475000,6.0352140000,6.1794000000,6.1124565000,133748186,1595335908.0000,2,0.896269,1,1.095200,0
2013-02-07,sh.600000,1999-11-10,浦发银行,6.1794000000,6.1896990000,5.7519915000,5.8858785000,6.1794000000,315193605,3634915098.0000,2,2.112165,1,-4.750000,0
2013-02-08,sh.600000,1999-11-10,浦发银行,5.8704300000,5.8961775000,5.6953470000,5.8395330000,5.8858785000,195904902,2214211012.0000,2,1.312791,1,-0.787400,0
2013-02-18,sh.600000,1999-11-10,浦发银行,5.8807290000,5.9219250000,5.7622905000,5.7983370000,5.8395330000,119051849,1348960810.0000,2,0.797786,1,-0.705500,0
2013-02-19,sh.600000,1999-11-10,浦发银行,5.7828885000,5.8240845000,5.7004965000,5.7159450000,5.7983370000,114565262,1279590709.0000,2,0.767721,1,-1.421000,0
2013-02-20,sh.600000,1999-11-10,浦发银行,5.7159450000,5.7262440000,5.4481710000,5.5666095000,5.7159450000,264523040,2849978249.0000,2,1.772613,1,-2.612600,0
2013-02-21,sh.600000,1999-11-10,浦发银行,5.4842175000,5.4996660000,5.1495000000,5.2627890000,5.5666095000,290791316,2996527715.0000,2,1.948641,1,-5.457900,0
2013-02-22,sh.600000,1999-11-10,浦发银行,5.2473405000,5.3245830000,5.1906960000,5.2215930000,5.2627890000,143226433,1463429410.0000,2,0.959784,1,-0.782800,0
2013-02-25,sh.600000,1999-11-10,浦发银行,5.2576395000,5.3554800000,5.2524900000,5.3142840000,5.2215930000,116274545,1198145581.0000,2,0.779175,1,1.775100,0
2013-02-26,sh.600000,1999-11-10,浦发银行,5.2524900000,5.5408620000,5.2267425000,5.3194335000,5.3142840000,238592674,2515148260.0000,2,1.598849,1,0.096900,0
2013-02-27,sh.600000,1999-11-10,浦发银行,5.3348820000,5.5099650000,5.3091345000,5.3503305000,5.3194335000,158815735,1662077351.0000,2,1.064251,1,0.580800,0
2013-02-28,sh.600000,1999-11-10,浦发银行,5.4327225000,5.7004965000,5.3503305000,5.6953470000,5.3503305000,224658466,2416913062.0000,2,1.505474,1,6.448500,0
2013-03-01,sh.600000,1999-11-10,浦发银行,5.7004965000,5.8240845000,5.5614600000,5.7519915000,5.6953470000,223208905,2475460511.0000,2,1.495760,1,0.994600,0
2013-03-04,sh.600000,1999-11-10,浦发银行,5.5923570000,5.6129550000,5.2885365000,5.3503305000,5.7519915000,261002023,2758781288.0000,2,1.749018,1,-6.983000,0
2013-03-05,sh.600000,1999-11-10,浦发银行,5.3348820000,5.7777390000,5.3348820000,5.7004965000,5.3503305000,233607734,2525017018.0000,2,1.565444,1,6.544800,0
2013-03-06,sh.600000,1999-11-10,浦发银行,5.7468420000,5.8240845000,5.6438520000,5.7210945000,5.7004965000,205631621,2289024741.0000,2,1.377972,1,0.361300,0
2013-03-07,sh.600000,1999-11-10,浦发银行,5.6747490000,5.7159450000,5.4121245000,5.5408620000,5.7210945000,191555154,2072717387.0000,2,1.283643,1,-3.150300,0
2013-03-08,sh.600000,1999-11-10,浦发银行,5.5666095000,5.6026560000,5.4584700000,5.5151145000,5.5408620000,103046487,1106726782.0000,2,0.690532,1,-0.464700,0
2013-03-11,sh.600000,1999-11-10,浦发银行,5.4945165000,5.4945165000,5.3606295000,5.3915265000,5.5151145000,94081221,990803399.0000,2,0.630454,1,-2.240900,0
2013-03-12,sh.600000,1999-11-10,浦发银行,5.3863770000,5.4842175000,5.2421910000,5.2988355000,5.3915265000,132298619,1371021517.0000,2,0.886555,1,-1.719200,0
2013-03-13,sh.600000,1999-11-10,浦发银行,5.2988355000,5.3657790000,5.2061445000,5.2782375000,5.2988355000,105764431,1083876595.0000,2,0.708745,1,-0.388700,0
2013-03-14,sh.600000,1999-11-10,浦发银行,5.3554800000,5.4378720000,5.2885365000,5.3812275000,5.2782375000,163419368,1707645843.0000,2,1.095100,1,1.951200,0
2013-03-15,sh.600000,1999-11-10,浦发银行,5.3915265000,5.6284035000,5.3451810000,5.4121245000,5.3812275000,214299272,2283442403.0000,2,1.436055,1,0.574200,0
2013-03-18,sh.600000,1999-11-10,浦发银行,5.3760780000,5.4790680000,5.3503305000,5.3966760000,5.4121245000,142604467,1499673088.0000,2,0.955616,1,-0.285400,0
2013-03-19,sh.600000,1999-11-10,浦发银行,5.3915265000,5.4893670000,5.3709285000,5.4842175000,5.3966760000,114470221,1207222528.0000,2,0.767084,1,1.622100,0
2013-03-20,sh.600000,1999-11-10,浦发银行,5.4996660000,5.7674400000,5.4842175000,5.7622905000,5.4842175000,253698290,2793678336.0000,2,1.700074,1,5.070400,0
2013-03-21,sh.600000,1999-11-10,浦发银行,5.7674400000,5.8086360000,5.6335530000,5.7159450000,5.7622905000,193267919,2143848448.0000,2,1.295120,1,-0.804300,0
2013-03-22,sh.600000,1999-11-10,浦发银行,5.6695995000,5.7210945000,5.6387025000,5.6953470000,5.7159450000,122824527,1356165888.0000,2,0.823067,1,-0.360400,0
2013-03-25,sh.600000,1999-11-10,浦发银行,5.7313935000,5.7880380000,5.6644500000,5.6850480000,5.6953470000,89020579,986945920.0000,2,0.596542,1,-0.180800,0
2013-03-26,sh.600000,1999-11-10,浦发银行,5.6541510000,5.6593005000,5.4842175000,5.5099650000,5.6850480000,126327261,1358262016.0000,2,0.846540,1,-3.079700,0
2013-03-27,sh.600000,1999-11-10,浦发银行,5.5151145000,5.6387025000,5.4739185000,5.5408620000,5.5099650000,113814685,1225592704.0000,2,0.762691,1,0.560800,0
2013-03-28,sh.600000,1999-11-10,浦发银行,5.2524900000,5.2782375000,4.9847160000,5.1597990000,5.5408620000,298069472,2992135424.0000,2,1.997413,1,-6.877300,0
2013-03-29,sh.600000,1999-11-10,浦发银行,5.1649485000,5.2576395000,5.1031545000,5.2164435000,5.1597990000,131028762,1315731584.0000,2,0.878045,1,1.097800,0
2013-04-01,sh.600000,1999-11-10,浦发银行,5.1803970000,5.2524900000,5.1649485000,5.1752475000,5.2164435000,76052116,767292288.0000,2,0.509638,1,-0.789700,0
2013-04-02,sh.600000,1999-11-10,浦发银行,5.1855465000,5.2370415000,5.1186030000,5.1649485000,5.1752475000,83681538,840890496.0000,2,0.560764,1,-0.199000,0
2013-04-03,sh.600000,1999-11-10,浦发银行,5.1752475000,5.2267425000,5.1237525000,5.1803970000,5.1649485000,88765772,892637696.0000,2,0.594834,1,0.299100,0
2013-04-08,sh.600000,1999-11-10,浦发银行,5.0825565000,5.1443505000,4.9950150000,5.1083040000,5.1803970000,89499064,883268160.0000,2,0.599748,1,-1.391700,0
2013-04-09,sh.600000,1999-11-10,浦发银行,5.1289020000,5.2112940000,5.1289020000,5.1700980000,5.1083040000,65806596,660726016.0000,2,0.440981,1,1.209700,0
2013-04-10,sh.600000,1999-11-10,浦发银行,5.1649485000,5.1700980000,5.1083040000,5.1495000000,5.1700980000,54586848,544630528.0000,2,0.365796,1,-0.398400,0
2013-04-11,sh.600000,1999-11-10,浦发银行,5.1906960000,5.2112940000,5.1495000000,5.1597990000,5.1495000000,43303750,435013696.0000,2,0.290186,1,0.200000,0
2013-04-12,sh.600000,1999-11-10,浦发银行,5.1649485000,5.1803970000,5.0980050000,5.1186030000,5.1597990000,41832297,417375296.0000,2,0.280325,1,-0.798412,0
2013-04-15,sh.600000,1999-11-10,浦发银行,5.1186030000,5.1443505000,5.0413605000,5.0619585000,5.1186030000,75763623,747795136.0000,2,0.507705,1,-1.106600,0
2013-04-16,sh.600000,1999-11-10,浦发银行,5.0207625000,5.0619585000,4.9435200000,5.0156130000,5.0619585000,126274720,1224441856.0000,2,0.846188,1,-0.915566,0
2013-04-17,sh.600000,1999-11-10,浦发银行,5.0156130000,5.0156130000,4.9023240000,4.9383705000,5.0156130000,86278542,829038336.0000,2,0.578167,1,-1.540000,0
2013-04-18,sh.600000,1999-11-10,浦发银行,4.8714270000,4.9744170000,4.8508290000,4.9589685000,4.9383705000,103421937,985199552.0000,2,0.693048,1,0.417100,0
2013-04-19,sh.600000,1999-11-10,浦发银行,4.9692675000,5.2473405000,4.9538190000,5.2215930000,4.9589685000,178675031,1778831232.0000,2,1.197331,1,5.295952,0
2013-04-22,sh.600000,1999-11-10,浦发银行,5.2061445000,5.2627890000,5.2009950000,5.2627890000,5.2215930000,123343744,1254891776.0000,2,0.826547,1,0.789000,0
2013-04-23,sh.600000,1999-11-10,浦发银行,5.2936860000,5.2988355000,5.0465100000,5.0671080000,5.2627890000,108826815,1083711232.0000,2,0.729267,1,-3.718200,0
2013-04-24,sh.600000,1999-11-10,浦发银行,5.0774070000,5.2267425000,5.0310615000,5.1649485000,5.0671080000,105005043,1045917568.0000,2,0.703656,1,1.930900,0
2013-04-25,sh.600000,1999-11-10,浦发银行,5.1495000000,5.1855465000,5.0568090000,5.1031545000,5.1649485000,74320334,737540032.0000,2,0.498033,1,-1.196400,0
2013-04-26,sh.600000,1999-11-10,浦发银行,5.1289020000,5.1546495000,5.0722575000,5.0877060000,5.1031545000,52806428,524919872.0000,2,0.353865,1,-0.302722,0
2013-05-02,sh.600000,1999-11-10,浦发银行,5.0310615000,5.0774070000,4.9744170000,5.0568090000,5.0877060000,80667825,786928384.0000,2,0.540568,1,-0.607300,0
2013-05-03,sh.600000,1999-11-10,浦发银行,5.0825565000,5.2370415000,5.0619585000,5.1546495000,5.0568090000,109373480,1097528960.0000,2,0.732930,1,1.934832,0
2013-05-06,sh.600000,1999-11-10,浦发银行,5.1649485000,5.2576395000,5.1340515000,5.2164435000,5.1546495000,87865272,888293824.0000,2,0.588800,1,1.198800,0
2013-05-07,sh.600000,1999-11-10,浦发银行,5.1958455000,5.2009950000,5.1392010000,5.1803970000,5.2164435000,60095952,603143680.0000,2,0.402713,1,-0.691000,0
2013-05-08,sh.600000,1999-11-10,浦发银行,5.2112940000,5.2524900000,5.1546495000,5.1752475000,5.1803970000,72153519,728615168.0000,2,0.483513,1,-0.099400,0
2013-05-09,sh.600000,1999-11-10,浦发银行,5.1803970000,5.1906960000,5.0928555000,5.1340515000,5.1752475000,64667334,644949056.0000,2,0.433347,1,-0.796000,0
2013-05-10,sh.600000,1999-11-10,浦发银行,5.1134535000,5.1803970000,5.0928555000,5.1649485000,5.1340515000,63127003,630968320.0000,2,0.423024,1,0.601800,0
2013-05-13,sh.600000,1999-11-10,浦发银行,5.1597990000,5.2061445000,5.1134535000,5.1597990000,5.1649485000,66994306,670319744.0000,2,0.448940,1,-0.099700,0
2013-05-14,sh.600000,1999-11-10,浦发银行,5.1649485000,5.1752475000,5.1134535000,5.1340515000,5.1597990000,67348057,671548096.0000,2,0.451310,1,-0.499000,0
2013-05-15,sh.600000,1999-11-10,浦发银行,5.1392010000,5.1597990000,5.1134535000,5.1443505000,5.1340515000,47275904,471747488.0000,2,0.316804,1,0.200600,0
2013-05-16,sh.600000,1999-11-10,浦发银行,5.1443505000,5.2318920000,5.0671080000,5.2267425000,5.1443505000,111647303,1120193792.0000,2,0.748167,1,1.601600,0
2013-05-17,sh.600000,1999-11-10,浦发银行,5.2267425000,5.2936860000,5.1752475000,5.2730880000,5.2267425000,122955149,1250713216.0000,2,0.823943,1,0.886700,0
2013-05-20,sh.600000,1999-11-10,浦发银行,5.2833870000,5.4275730000,5.2524900000,5.3606295000,5.2730880000,156851179,1632285440.0000,2,1.051086,1,1.660200,0
2013-05-21,sh.600000,1999-11-10,浦发银行,5.3451810000,5.3657790000,5.2730880000,5.3245830000,5.3606295000,91775245,946356992.0000,2,0.615001,1,-0.672427,0
2013-05-22,sh.600000,1999-11-10,浦发银行,5.3194335000,5.3451810000,5.2936860000,5.3348820000,5.3245830000,71207689,734819200.0000,2,0.477175,1,0.193400,0
2013-05-23,sh.600000,1999-11-10,浦发银行,5.2988355000,5.3194335000,5.2267425000,5.2267425000,5.3348820000,82484743,845485696.0000,2,0.552744,1,-2.027000,0
2013-05-24,sh.600000,1999-11-10,浦发银行,5.2524900000,5.2936860000,5.2009950000,5.2524900000,5.2267425000,63230983,644944768.0000,2,0.423721,1,0.492600,0
2013-05-27,sh.600000,1999-11-10,浦发银行,5.2576395000,5.3194335000,5.2421910000,5.2988355000,5.2524900000,69546991,714504576.0000,2,0.466046,1,0.882400,0
2013-05-28,sh.600000,1999-11-10,浦发银行,5.3039850000,5.4378720000,5.2782375000,5.4327225000,5.2988355000,111377099,1160468736.0000,2,0.746356,1,2.526700,0
2013-05-29,sh.600000,1999-11-10,浦发银行,5.4481710000,5.4687690000,5.4121245000,5.4172740000,5.4327225000,91459014,966132032.0000,2,0.612882,1,-0.284400,0
2013-05-30,sh.600000,1999-11-10,浦发银行,5.3966760000,5.4687690000,5.3915265000,5.4275730000,5.4172740000,89454796,942531008.0000,2,0.599451,1,0.190100,0
2013-05-31,sh.600000,1999-11-10,浦发银行,5.4378720000,5.4687690000,5.3863770000,5.3915265000,5.4275730000,101875600,1074952832.0000,2,0.682685,1,-0.664134,0
2013-06-03,sh.600000,1999-11-10,浦发银行,5.4186950000,5.4404350000,5.3317350000,5.3480400000,5.3915200000,83186090,823621312.0000,2,0.557444,1,-0.806500,0
2013-06-04,sh.600000,1999-11-10,浦发银行,5.3752150000,5.3752150000,5.2719500000,5.2936900000,5.3480400000,60164557,587136128.0000,2,0.403173,1,-1.016300,0
2013-06-05,sh.600000,1999-11-10,浦发银行,5.2936900000,5.3099950000,5.2176000000,5.2447750000,5.2936900000,56405768,545296064.0000,2,0.377984,1,-0.924000,0
