code,rps,gains
sh.601229,83.12516609088493,3.7170263788968887
sz.000547,83.09859154929578,3.6410256410256454
sh.600054,83.0720170077066,3.5714285714285547
sz.002006,83.04544246611746,3.5650623885917874
sh.600555,83.01886792452831,3.5460992907801447
sh.603966,82.99229338293914,3.3656957928802673
sh.601579,82.96571884134998,3.363228699551578
sh.601968,82.93914429976083,3.342618384401117
sh.603997,82.91256975817167,3.342618384401117
sz.300304,82.88599521658251,3.3412887828162217
sh.601366,82.85942067499336,3.3386327503974558
sz.000918,82.8328461334042,3.2786885245901667
sz.002122,82.80627159181503,3.2786885245901543
sh.601398,82.77969705022589,3.1872509960159396
sz.300492,82.75312250863672,3.1356655290102364
sz.002108,82.72654796704757,3.1250000000000027
sz.300119,82.69997342545841,3.075644222776401
sz.002259,82.67339888386925,3.021148036253779
sz.002362,82.6468243422801,2.9787234042553123
sz.002719,82.62024980069094,2.8735632183908075
sz.300393,82.59367525910179,2.713178294573643
sh.600568,82.56710071751262,2.7027027027027053
sh.601998,82.54052617592347,2.6666666666666607
sh.603717,82.5139516343343,2.662037037037021
sz.002455,82.48737709274515,2.621722846441958
sh.603505,82.460802551156,2.614379084967319
sz.002290,82.43422800956684,2.5878003696857608
sz.300438,82.40765346797767,2.5709694697375296
sz.002319,82.38107892638851,2.548725637181408
sh.600760,82.35450438479937,2.5270251298610096
sz.300690,82.3279298432102,2.5251223911362968
sh.603757,82.30135530162104,2.4277456647398736
sh.600841,82.2747807600319,2.3989898989898926
sz.300699,82.24820621844273,2.3720650210716423
sh.600186,82.22163167685356,2.3529411764705905
sh.600573,82.19505713526442,2.2284122562674114
sz.002113,82.16848259367526,2.1126760563380302
sz.002067,82.1419080520861,2.0527859237536608
sh.600835,82.11533351049695,2.0126509488211495
sz.000860,82.08875896890778,1.960138362707952
sz.300405,82.06218442731863,1.9431988041853496
sh.603787,82.03560988572947,1.9430051813471472
sh.600382,82.00903534414032,1.9366197183098648
sz.000831,81.98246080255116,1.922899105491847
sh.688003,81.95588626096199,1.851851851851854
sh.600000,81.92931171937285,1.80436847103515
sz.002508,81.90273717778368,1.7875647668393724
sz.002025,81.87616263619452,1.5684844063468892
sh.600015,81.84958809460537,1.5527950310558951
sz.300762,81.82301355301621,1.5011037527593813
sh.600462,81.79643901142705,1.4851485148514756
sz.002435,81.7698644698379,1.408450704225364
sz.002010,81.74328992824874,1.381692573402419
sh.600308,81.71671538665957,1.3487475915221463
sh.601369,81.69014084507043,1.3119533527696772
sz.300421,81.66356630348126,1.2030075187969935
sz.300208,81.6369917618921,1.1627906976744167
sh.603308,81.61041722030295,1.153592617007256
sz.000791,81.5838426787138,1.1235955056179785
sh.600963,81.55726813712462,1.1037527593818945
sz.000898,81.53069359553548,1.090909090909084
sh.603323,81.50411905394633,1.0526315789473648
sz.300034,81.47754451235716,1.035276073619644
sh.688357,81.450969970768,0.9322337755467838
sz.000581,81.42439542917886,0.9122502172024365
sz.000584,81.39782088758969,0.8571428571428517
sz.000552,81.37124634600053,0.8064516129032264
sh.603730,81.34467180441138,0.7341552453415825
sz.002041,81.31809726282222,0.7109004739336553
sz.002132,81.29152272123305,0.7017543859649129
sh.603969,81.26494817964391,0.697674418604657
sz.002766,81.23837363805474,0.5952380952380958
sh.603970,81.21179909646558,0.5952380952380826
sz.002782,81.18522455487643,0.47489823609226783
sh.600823,81.15865001328727,0.44943820224718145
sz.300566,81.13207547169812,0.4291845493562191
sz.300644,81.10550093010896,0.374999999999992
sz.300247,81.0789263885198,0.3623188405797185
sh.600982,81.05235184693063,0.3401360544217766
sh.600552,81.02577730534148,0.29498525073745685
sh.603466,80.99920276375232,0.2637130801687801
sz.002511,80.97262822216317,0.16109544905357512
sz.300327,80.94605368057401,0.13520822065982765
sh.600028,80.91947913898485,0.04961323889226046
sh.600485,80.8929045973957,0.0
sh.600614,80.86633005580653,0.0
sh.600677,80.83975551421739,0.0
sh.600701,80.81318097262822,0.0
sh.600795,80.78660643103906,0.0
sh.600891,80.76003188944992,0.0
sh.600892,80.73345734786075,0.0
sh.601339,80.7068828062716,0.0
sz.000517,80.68030826468244,0.0
sz.000670,80.65373372309328,0.0
sz.000760,80.62715918150411,0.0
sz.000792,80.60058463991496,0.0
sz.000971,80.57401009832581,0.0
sz.002260,80.54743555673664,0.0
sz.002359,80.52086101514749,0.0
sz.002450,80.49428647355833,0.0
sz.002711,80.46771193196918,0.0
sz.300362,80.44113739038,0.0
sh.688008,80.41456284879087,-0.056223996401677016
sh.603808,80.38798830720171,-0.07209805335255795
sh.603866,80.36141376561254,-0.10407632263659179
sz.002013,80.33483922402338,-0.10817891089770917
sh.688006,80.30826468243423,-0.14492753623187582
sz.002008,80.28169014084507,-0.16568047337278174
sh.601238,80.25511559925592,-0.20029019389422534
sz.000407,80.22854105766676,-0.24449877750610727
sz.000521,80.20196651607759,-0.29069767441859845
sz.000881,80.17539197448843,-0.2946954813359466
sh.600794,80.14881743289928,-0.2976190476190413
sh.600704,80.12224289131012,-0.4347826086956429
sh.600327,80.09566834972097,-0.4496948441831592
sz.300730,80.06909380813181,-0.46449900464499194
sz.300441,80.04251926654266,-0.48875855327468926
sz.300128,80.01594472495348,-0.5617977528089892
sz.300737,79.98937018336434,-0.5897530409141177
sz.002033,79.96279564177517,-0.6230529595015583
sz.000899,79.93622110018602,-0.6507592190889424
sz.002327,79.90964655859688,-0.6510416666666643
sz.000585,79.8830720170077,-0.6622516556291397
sh.603299,79.85649747541855,-0.6765899864681979
sh.603315,79.8299229338294,-0.7287449392712539
sh.600746,79.80334839224024,-0.781249999999995
sh.600458,79.77677385065107,-0.8108108108108174
sh.603959,79.75019930906193,-0.8705114254624601
sz.000027,79.72362476747277,-0.8818342151675453
sz.002860,79.6970502258836,-0.9234828496042254
sh.601566,79.67047568429444,-0.9513742071881779
sh.688002,79.64390114270529,-0.9688289806234074
sz.000661,79.61732660111613,-1.0009358343166406
sz.002044,79.59075205952698,-1.0062893081761015
sz.300676,79.56417751793782,-1.0754040626375572
sh.600236,79.53760297634867,-1.1086474501108607
sz.000863,79.5110284347595,-1.2599074364044138
sz.002080,79.48445389317034,-1.2866015971605997
sh.603901,79.45787935158118,-1.2871287128712774
sh.600080,79.43130480999203,-1.2962962962963014
sh.600919,79.40473026840287,-1.3134554182868923
sz.300176,79.37815572681372,-1.322314049586778
sh.600480,79.35158118522455,-1.3333333333333264
sh.601996,79.3250066436354,-1.3559322033898318
sz.300185,79.29843210204623,-1.3559322033898318
sz.002121,79.27185756045708,-1.3661202185792423
sh.600732,79.24528301886792,-1.367187499999994
sh.601169,79.21870847727877,-1.4344262295082026
sh.601918,79.19213393568961,-1.4760147601476028
sh.601882,79.16555939410046,-1.508429458740017
sh.600068,79.1389848525113,-1.5151151055880128
sh.601006,79.11241031092213,-1.5360983102918533
sh.600203,79.08583576933297,-1.5439429928741186
sz.002531,79.05926122774383,-1.585204755614268
sh.600871,79.03268668615466,-1.5957446808510536
sz.002532,79.0061121445655,-1.6317016317016382
sh.603290,78.97953760297635,-1.6789587852494599
sh.600320,78.9529630613872,-1.684065081307739
sh.600886,78.92638851979802,-1.7014135506955932
sh.601298,78.89981397820888,-1.7187500000000049
sz.002471,78.87323943661973,-1.7391304347826104
sz.300680,78.84666489503056,-1.7550553223960355
sz.300048,78.8200903534414,-1.7817371937639215
sh.600301,78.79351581185225,-1.8376722817764182
sh.601288,78.76694127026309,-1.8461538461538478
sh.601727,78.74036672867393,-1.9366197183098492
sh.600163,78.71379218708478,-1.990049751243772
sh.600193,78.68721764549562,-1.9920318725099533
sh.600081,78.66064310390645,-2.017543859649127
sh.600873,78.6340685623173,-2.0634920634920615
sh.600655,78.60749402072814,-2.1505376344086082
sz.002218,78.58091947913898,-2.1634615384615348
sz.300777,78.55434493754983,-2.1897810218978093
sh.603713,78.52777039596067,-2.189831926912607
sz.300487,78.5011958543715,-2.2361809045226146
sz.300054,78.47462131278236,-2.3502362832217716
sz.300710,78.44804677119319,-2.396898131829396
sh.600703,78.42147222960403,-2.404371584699454
sh.600389,78.39489768801488,-2.4172208383043574
sh.601117,78.36832314642572,-2.4221453287197328
sh.603533,78.34174860483657,-2.4765931742675935
sz.300297,78.31517406324741,-2.500000000000007
sh.600686,78.28859952165826,-2.5600000000000023
sz.002438,78.26202498006909,-2.5925925925926028
sz.000009,78.23545043847993,-2.6105527767736545
sz.300239,78.20887589689079,-2.6217228464419415
sh.600888,78.18230135530162,-2.626970227670759
sz.300540,78.15572681371246,-2.6417525773195885
sz.000069,78.1291522721233,-2.713704206241522
sh.600688,78.10257773053415,-2.732240437158472
sz.300596,78.07600318894498,-2.748654009634454
sz.300115,78.04942864735584,-2.7515047291487553
sh.603358,78.02285410576668,-2.7624309392265194
sh.600023,77.99627956417751,-2.8328611898016898
sh.600249,77.96970502258836,-2.839756592292083
sz.002323,77.9431304809992,-2.857142857142844
sz.002263,77.91655593941005,-2.9090909090909114
sz.000821,77.88998139782089,-2.9585798816568074
sh.600549,77.86340685623173,-2.965599051008304
sh.603698,77.83683231464258,-2.9757243539545732
sz.000541,77.81025777305342,-2.9874213836478045
sz.002789,77.78368323146425,-3.1007751937984525
sz.300033,77.7571086898751,-3.1031703385276765
sh.600335,77.73053414828594,-3.1189083820662797
sz.300072,77.70395960669678,-3.157894736842116
sz.300224,77.67738506510763,-3.1786941580756096
sz.300081,77.65081052351846,-3.2150776053214987
sz.002032,77.62423598192932,-3.2319846779985664
sz.000048,77.59766144034015,-3.3037872683319915
sz.002109,77.57108689875099,-3.34272860306064
sz.000888,77.54451235716185,-3.3444816053511732
sh.600894,77.51793781557268,-3.3505154639175228
sz.300258,77.49136327398352,-3.388554216867465
sh.600210,77.46478873239437,-3.4188034188034218
sz.300197,77.43821419080521,-3.424657534246579
sz.000404,77.41163964921604,-3.4825870646766095
sh.603977,77.3850651076269,-3.542234332425066
sh.601618,77.35849056603774,-3.5587188612099676
sh.601916,77.33191602444857,-3.5714285714285796
sh.600569,77.30534148285942,-3.6199095022624466
sh.600243,77.27876694127026,-3.663003663003666
sh.600711,77.2521923996811,-3.698435277382655
sz.002831,77.22561785809194,-3.7746639977123255
sz.002282,77.1990433165028,-3.8144329896907134
sh.603768,77.17246877491364,-3.815489749430514
sz.002870,77.14589423332447,-3.833865814696485
sz.300280,77.11931969173531,-3.8366844480919253
sz.002184,77.09274515014616,-3.896882494004788
sh.600282,77.066170608557,-3.9039039039039007
sz.300718,77.03959606696785,-3.9204859193815618
sh.600800,77.01302152537869,-3.9256198347107336
sh.601949,76.98644698378953,-3.934426229508186
sh.603778,76.95987244220038,-3.9999999999999973
sh.601988,76.93329790061121,-4.166666666666657
sh.600169,76.90672335902205,-4.16666666666668
sh.600860,76.8801488174329,-4.3062200956937735
sz.002153,76.85357427584374,-4.36705362078496
sh.600872,76.82699973425458,-4.403073286052015
sz.000776,76.80042519266543,-4.469273743016753
sz.002244,76.77385065107627,-4.516129032258063
sh.601858,76.7472761094871,-4.550379198266522
sh.601600,76.72070156789795,-4.5977011494252915
sz.002807,76.6941270263088,-4.6189376443418055
sz.002975,76.66755248471964,-4.64676198486123
sh.603681,76.64097794313048,-4.668304668304682
sz.000558,76.61440340154132,-4.693140794223822
sh.601390,76.58782885995217,-4.6931731366127245
sh.603618,76.561254318363,-4.730831973898859
sz.002729,76.53467977677386,-4.739039665970765
sz.000927,76.5081052351847,-4.800000000000004
sh.603038,76.48153069359553,-4.904405652535328
sh.600497,76.45495615200637,-4.978354978354988
sh.601328,76.42838161041722,-5.020920502092054
sh.600018,76.40180706882806,-5.077262693156742
sz.300210,76.37523252723891,-5.102040816326523
sh.601886,76.34865798564975,-5.136436597110759
sh.603239,76.3220834440606,-5.228758169934635
sh.601011,76.29550890247143,-5.236907730673316
sh.600106,76.26893436088227,-5.2434456928839
sh.600960,76.24235981929311,-5.249343832021002
sh.601991,76.21578527770396,-5.257009819290963
sz.000798,76.1892107361148,-5.3482587064676474
sz.300656,76.16263619452565,-5.370524562864276
sz.300350,76.13606165293649,-5.386416861826688
sh.600419,76.10948711134733,-5.391849529780561
sz.000880,76.08291256975816,-5.405378316453035
sz.300641,76.05633802816901,-5.461393596986818
sz.002687,76.02976348657987,-5.47008547008546
sz.300685,76.0031889449907,-5.510879848628189
sh.603709,75.97661440340154,-5.512422360248453
sh.601901,75.95003986181239,-5.513513513513511
sh.600538,75.92346532022323,-5.530642750373693
sz.002908,75.89689077863406,-5.53608969866853
sh.600567,75.8703162370449,-5.625000000000005
sh.600300,75.84374169545576,-5.641025641025635
sh.600737,75.81716715386659,-5.646036916395237
sz.002588,75.79059261227744,-5.649717514124291
sh.600303,75.76401807068828,-5.660377358490566
sz.000610,75.73744352909912,-5.688282138794085
sz.300117,75.71086898750995,-5.688622754491016
sz.002813,75.68429444592081,-5.6964656964657
sh.603330,75.65771990433166,-5.698324022346372
sz.000680,75.63114536274249,-5.759162303664915
sz.000498,75.60457082115335,-5.830388692579507
sh.600010,75.57799627956418,-5.833333333333339
sh.600377,75.55142173797502,-5.887919675366787
sh.603896,75.52484719638586,-5.902439024390247
sz.002426,75.49827265479671,-5.940594059405946
sh.600987,75.47169811320755,-5.962521294718918
sh.600537,75.44512357161838,-5.9945504087193395
sz.002521,75.41854903002924,-6.040268456375844
sz.300237,75.39197448844007,-6.072874493927139
sz.000423,75.36539994685091,-6.094646271510526
sz.300767,75.33882540526176,-6.1229050279329655
sh.600223,75.3122508636726,-6.136680613668054
sz.002966,75.28567632208345,-6.137184115523473
sh.600257,75.25910178049429,-6.183368869936034
sz.002346,75.23252723890512,-6.190476190476194
sz.001965,75.20595269731596,-6.3147688754795555
sh.601668,75.17937815572682,-6.324110671936747
sh.601018,75.15280361413765,-6.3882063882063935
sh.603458,75.1262290725485,-6.392405063291148
sz.300482,75.09965453095934,-6.397554806070819
sh.600103,75.07307998937019,-6.403940886699503
sz.002535,75.04650544778102,-6.410256410256415
sh.603300,75.01993090619187,-6.413994169096215
sz.002011,74.99335636460272,-6.435643564356441
sz.002098,74.96678182301355,-6.451612903225811
sh.603606,74.94020728142439,-6.462035541195482
sh.600084,74.91363273983525,-6.477732793522273
sh.601611,74.88705819824608,-6.488011283497884
sz.002556,74.86048365665692,-6.504065040650392
sh.600722,74.83390911506777,-6.5217391304347725
sz.002541,74.80733457347861,-6.552380952380949
sh.603156,74.78076003188944,-6.582689963429504
sz.002163,74.75418549030029,-6.592877767083739
sh.601377,74.72761094871115,-6.645980720571696
sz.300232,74.70103640712198,-6.682027649769587
sh.600583,74.67446186553282,-6.707317073170733
sz.000906,74.64788732394366,-6.708268330733224
sh.600731,74.62131278235451,-6.737967914438492
sh.600228,74.59473824076535,-6.740535549399819
sz.002805,74.56816369917618,-6.750173973556012
sh.600116,74.54158915758703,-6.75241157556271
sh.600928,74.51501461599787,-6.794425087108023
sz.300667,74.48844007440871,-6.80832610581093
sh.600716,74.46186553281956,-6.829268292682923
sz.002538,74.4352909912304,-6.861063464837056
sh.600744,74.40871644964125,-6.976744186046517
sh.603869,74.38214190805208,-6.991150442477884
sh.601898,74.35556736646292,-7.055961070559621
sh.688016,74.32899282487378,-7.091503267973851
sh.600022,74.30241828328461,-7.1942446043165384
sz.300558,74.27584374169545,-7.223349898509129
sh.603848,74.24926920010631,-7.229778095919827
sz.300021,74.22269465851714,-7.261410788381753
sz.002623,74.19612011692797,-7.262425959309813
sh.600188,74.16954557533883,-7.282608695652174
sz.300406,74.14297103374967,-7.288888888888892
sz.000409,74.1163964921605,-7.3113207547169825
sz.000425,74.08982195057135,-7.3322932917316646
sz.000420,74.0632474089822,-7.339449541284409
sh.603856,74.03667286739304,-7.373868046571802
sz.300711,74.01009832580388,-7.481481481481479
sh.603639,73.98352378421473,-7.5077743225233275
sh.600998,73.95694924262557,-7.59698275862069
sh.600231,73.9303747010364,-7.627118644067784
sh.603612,73.90380015944724,-7.637231503579958
sh.600133,73.8772256178581,-7.64006791171476
sh.600488,73.85065107626893,-7.67790262172285
sh.600016,73.82407653467978,-7.6785714285714235
sh.600098,73.79750199309062,-7.69230769230768
sh.600152,73.77092745150146,-7.716049382716049
sh.601857,73.74435290991231,-7.759744634950412
sh.600017,73.71777836832314,-7.7738515901060135
sz.000504,73.69120382673398,-7.775211701308697
sh.600717,73.66462928514483,-7.786885245901637
sz.002527,73.63805474355567,-7.787610619469033
sh.603985,73.61148020196651,-7.807390321265108
sz.002847,73.58490566037736,-7.82678428227747
sh.601880,73.5583311187882,-7.843137254901968
sh.600157,73.53175657719903,-7.857142857142849
sz.000598,73.50518203560988,-7.858546168958733
sz.002778,73.47860749402074,-7.859888936351986
sz.000628,73.45203295243157,-7.8616352201257875
sz.300526,73.42545841084241,-7.863373878854903
sz.002154,73.39888386925327,-7.878787878787873
sh.603227,73.3723093276641,-7.990867579908668
sh.600808,73.34573478607493,-8.000000000000007
sz.002190,73.31916024448579,-8.015717092337914
sz.002284,73.29258570289663,-8.029197080291977
sh.600816,73.26601116130746,-8.080808080808078
sh.603979,73.23943661971832,-8.124076809453468
sz.000778,73.21286207812916,-8.136482939632547
sz.002131,73.18628753654,-8.157099697885197
sh.600348,73.15971299495084,-8.179959100204488
sz.002911,73.13313845336168,-8.242424242424239
sz.000930,73.10656391177253,-8.291203235591508
sz.002274,73.07998937018337,-8.300395256916996
sz.002345,73.0534148285942,-8.312342569269521
sz.002191,73.02684028700506,-8.383751080380298
sh.601000,73.00026574541589,-8.433734939759052
sz.300433,72.97369120382673,-8.449848024316102
sh.603183,72.94711666223758,-8.457711442786056
sz.002445,72.92054212064842,-8.457711442786056
sz.000806,72.89396757905926,-8.474576271186436
sh.600033,72.8673930374701,-8.485755697616206
sz.002889,72.84081849588094,-8.492063492063496
sh.603755,72.8142439542918,-8.506335939606364
sh.601158,72.78766941270263,-8.518518518518517
sz.002408,72.76109487111347,-8.550185873605951
sh.603558,72.73452032952432,-8.552631578947361
sz.002487,72.70794578793516,-8.567603748326636
sh.600508,72.68137124634599,-8.603351955307259
sz.000739,72.65479670475685,-8.607498087222647
sz.002453,72.62822216316769,-8.61759425493717
sz.000883,72.60164762157852,-8.753315649867375
sz.300019,72.57507307998937,-8.768768768768764
sz.300517,72.54849853840022,-8.775731310942584
sz.000595,72.52192399681105,-8.780487804878035
sh.600375,72.49534945522188,-8.801020408163259
sh.600681,72.46877491363274,-8.844765342960292
sh.601138,72.44220037204359,-8.896551724137925
sh.600058,72.41562583045442,-8.91089108910891
sz.002414,72.38905128886528,-8.961723584689443
sh.600845,72.36247674727612,-8.961881589618828
sz.002379,72.33590220568695,-8.996539792387551
sz.000928,72.3093276640978,-9.012875536480685
sh.600063,72.28275312250864,-9.046454767726154
sz.002614,72.25617858091948,-9.059711736444752
sz.000685,72.22960403933033,-9.115729278794252
sh.600227,72.20302949774116,-9.122807017543867
sz.002882,72.17645495615201,-9.137055837563455
sh.600138,72.14988041456284,-9.191176470588234
sh.600576,72.12330587297369,-9.23076923076923
sz.002638,72.09673133138453,-9.259259259259267
sz.002529,72.07015678979538,-9.295352323838083
sz.000825,72.04358224820622,-9.350649350649347
sh.600876,72.01700770661705,-9.373326191751472
sh.601128,71.9904331650279,-9.374999999999996
sz.002839,71.96385862343875,-9.379968203497613
sz.300507,71.93728408184958,-9.390862944162432
sz.300101,71.91070954026043,-9.50974601299468
sh.603733,71.88413499867127,-9.530956848030016
sz.002506,71.85756045708212,-9.549071618037132
sz.002625,71.83098591549295,-9.56521739130435
sh.600170,71.8044113739038,-9.584664536741208
sz.002048,71.77783683231465,-9.629186602870812
sh.601258,71.75126229072548,-9.649122807017534
sz.002443,71.72468774913632,-9.650349650349655
sz.002799,71.69811320754718,-9.674461256304445
sh.600352,71.67153866595801,-9.695817490494294
sh.600971,71.64496412436885,-9.71428571428571
sh.603991,71.6183895827797,-9.719581749049421
sz.000709,71.59181504119054,-9.734513274336273
sz.300491,71.56524049960137,-9.739263803680979
sh.601008,71.53866595801223,-9.814323607427058
sz.002026,71.51209141642308,-9.830508474576263
sh.603878,71.4855168748339,-9.855769230769234
sh.603992,71.45894233324475,-9.87452264048008
sh.600548,71.4323677916556,-9.89130434782609
sh.600570,71.40579325006644,-9.90377632534495
sz.002376,71.37921870847728,-9.927140255009107
sz.002097,71.35264416688813,-9.962640099626388
sh.603060,71.32606962529897,-9.975864843121482
sh.600339,71.29949508370981,-9.999999999999993
sz.000692,71.27292054212064,-10.03460207612457
sz.002534,71.24634600053149,-10.044150110375277
sz.300112,71.21977145894233,-10.070257611241212
sz.002029,71.19319691735318,-10.070671378091877
sz.002156,71.166622375764,-10.07919366450684
sz.000630,71.14004783417487,-10.080645161290324
sh.600757,71.11347329258571,-10.108303249097466
sz.300483,71.08689875099654,-10.108908126221738
sz.300543,71.06032420940738,-10.110041265474546
sh.600076,71.03374966781824,-10.112359550561795
sz.300296,71.00717512622907,-10.132158590308363
sh.600575,70.9806005846399,-10.138248847926267
sz.000937,70.95402604305076,-10.144605943182333
sz.002610,70.9274515014616,-10.196078431372541
sh.600109,70.90087695987243,-10.210803689064551
sh.600580,70.87430241828329,-10.21548284118116
sh.600366,70.84772787669414,-10.229007633587786
sh.600083,70.82115333510497,-10.23102310231022
sz.300806,70.79457879351581,-10.27768371147985
sh.600269,70.76800425192666,-10.30640668523676
sz.002543,70.7414297103375,-10.348837209302323
sh.603380,70.71485516874833,-10.36106750392465
sh.603922,70.68828062715919,-10.36995515695067
sz.300610,70.66170608557003,-10.411899313501145
sz.002091,70.63513154398086,-10.415499250223407
sh.603536,70.6085570023917,-10.421127765881506
sz.002649,70.58198246080255,-10.432033719704954
sz.002758,70.5554079192134,-10.495382031905962
sh.600259,70.52883337762424,-10.50328227571117
sz.002753,70.50225883603508,-10.526315789473689
sz.002454,70.47568429444593,-10.555555555555559
sz.300647,70.44910975285677,-10.60606060606061
sh.600582,70.4225352112676,-10.610932475884246
sh.603650,70.39596066967844,-10.616061606160615
sh.603028,70.36938612808929,-10.617283950617292
sz.300650,70.34281158650013,-10.619946091644218
sh.600671,70.31623704491096,-10.67961165048544
sz.000719,70.28966250332182,-10.691003911342898
sh.603855,70.26308796173267,-10.708561913078654
sz.300067,70.2365134201435,-10.722610722610721
sz.000850,70.20993887855434,-10.732974945861248
sh.603725,70.1833643369652,-10.760233918128662
sz.300144,70.15678979537603,-10.768452982810931
sh.603703,70.13021525378687,-10.771470160116452
sh.600782,70.10364071219772,-10.81081081081082
sh.600897,70.07706617060856,-10.83798882681563
sz.000543,70.05049162901939,-10.8695652173913
sz.000509,70.02391708743025,-10.869565217391305
sh.600215,69.9973425458411,-10.885608856088558
sz.300742,69.97076800425192,-10.887906789875455
sz.000752,69.94419346266277,-10.941475826972013
sz.002099,69.91761892107361,-10.942956926658901
sz.000635,69.89104437948446,-10.943396226415096
sh.600418,69.8644698378953,-10.952063171146815
sh.603779,69.83789529630614,-11.009174311926602
sz.300476,69.81132075471699,-11.022576361221773
sh.600310,69.78474621312782,-11.029411764705886
sz.000751,69.75817167153866,-11.04294478527607
sz.000895,69.7315971299495,-11.054121046958318
sh.600857,69.70502258836035,-11.075268817204313
sh.601005,69.6784480467712,-11.111111111111107
sh.600343,69.65187350518204,-11.121764141898371
sz.300670,69.62529896359288,-11.125654450261777
sz.002004,69.59872442200373,-11.131059245960504
sh.601828,69.57214988041456,-11.156186612576063
sh.688007,69.5455753388254,-11.191626409017719
sz.300050,69.51900079723626,-11.287477954144615
sh.600182,69.49242625564709,-11.308346315418769
sz.002913,69.46585171405792,-11.31374535629854
sh.600469,69.43927717246878,-11.328125000000002
sh.603040,69.41270263087962,-11.333114968883068
sh.600405,69.38612808929045,-11.346153846153843
sz.000963,69.3595535477013,-11.347517730496453
sz.002859,69.33297900611215,-11.351165980795606
sh.600354,69.30640446452298,-11.353711790393023
sz.002203,69.27982992293383,-11.378555798687099
sh.603099,69.25325538134467,-11.43545331558474
sz.000010,69.22668083975552,-11.455847255369937
sh.600329,69.20010629816635,-11.474558670820356
sz.000429,69.1735317565772,-11.482558139534884
sz.000949,69.14695721498805,-11.484593837535007
sh.601228,69.12038267339888,-11.494252873563216
sz.000862,69.09380813180972,-11.50234741784037
sz.002136,69.06723359022057,-11.542288557213931
sh.603968,69.04065904863141,-11.547085201793724
sz.300138,69.01408450704226,-11.566951566951573
sh.600654,68.9875099654531,-11.585365853658534
sz.002608,68.96093542386394,-11.594202898550735
sh.600784,68.93436088227477,-11.627906976744177
sz.300172,68.90778634068562,-11.654135338345865
sh.600790,68.88121179909646,-11.661807580174937
sz.000717,68.8546372575073,-11.688311688311689
sz.300617,68.82806271591815,-11.693914623069933
sz.002502,68.801488174329,-11.724137931034479
sh.603386,68.77491363273984,-11.730395333765395
sz.002339,68.74833909115068,-11.773700305810404
sh.603659,68.72176454956151,-11.798839458413928
sz.300505,68.69519000797236,-11.808510638297886
sz.002045,68.66861546638322,-11.820083682008375
sh.600755,68.64204092479405,-11.823361823361813
sz.002673,68.61546638320488,-11.85112634671891
sh.600846,68.58889184161573,-11.870100783874577
sh.603886,68.56231730002658,-11.873944850872252
sz.002394,68.53574275843741,-11.900399680373509
sz.002692,68.50916821684827,-11.920529801324498
sz.002475,68.48259367525911,-11.948790896159315
sh.688011,68.45601913366994,-11.970899470899472
sz.000619,68.42944459208078,-11.971830985915489
sz.002350,68.40287005049163,-11.971830985915489
sz.002377,68.37629550890247,-11.981566820276498
sh.603043,68.34972096731332,-11.989162339128477
sz.002715,68.32314642572416,-11.998791746414138
sz.002267,68.296571884135,-11.999999999999995
sh.600064,68.26999734254584,-12.037037037037043
sz.002418,68.24342280095668,-12.048192771084336
sz.000738,68.21684825936752,-12.062084257206218
sz.000868,68.19027371777837,-12.08226221079692
sh.600358,68.16369917618921,-12.09150326797386
sz.300662,68.13712463460006,-12.12168486739469
sz.000988,68.1105500930109,-12.123745819398001
sz.002061,68.08397555142174,-12.131715771230493
sh.600117,68.05740100983257,-12.13872832369942
sz.000430,68.03082646824342,-12.16730038022813
sh.603081,68.00425192665426,-12.206952303961195
sh.600009,67.9776773850651,-12.242067440519069
sz.002708,67.95110284347595,-12.259970457902499
sh.600743,67.9245283018868,-12.272727272727282
sz.300788,67.89795376029764,-12.27396021699819
sz.300645,67.87137921870847,-12.307692307692308
sz.000671,67.84480467711931,-12.318840579710152
sh.600388,67.81823013553017,-12.351029252437709
sz.000803,67.791655593941,-12.357286769644055
sz.002637,67.76508105235183,-12.377358490566042
sz.002674,67.7385065107627,-12.424242424242415
sz.000929,67.71193196917353,-12.43243243243243
sh.603995,67.68535742758436,-12.455726092089735
sz.002903,67.65878288599522,-12.46537396121883
sz.300435,67.63220834440607,-12.510495382031909
sz.300474,67.6056338028169,-12.53280019992503
sh.601326,67.57905926122774,-12.543554006968652
sh.601860,67.55248471963858,-12.556053811659194
sz.300535,67.52591017804943,-12.556732223903177
sz.300660,67.49933563646027,-12.578288100208768
sh.600578,67.47276109487112,-12.578583362987436
sh.600642,67.44618655328196,-12.587412587412583
sz.000570,67.41961201169279,-12.593984962406013
sh.600038,67.39303747010364,-12.5950904137856
sh.600597,67.36646292851448,-12.604628261939926
sz.000553,67.33988838692532,-12.619300106044534
sh.603208,67.31331384533617,-12.632342277012329
sz.300436,67.28673930374701,-12.698826597131694
sz.300679,67.26016476215786,-12.718894009216584
sh.601669,67.2335902205687,-12.74038461538462
sh.600321,67.20701567897953,-12.745098039215685
sz.300006,67.18044113739037,-12.75773195876289
sz.300251,67.15386659580122,-12.77056277056277
sz.300419,67.12729205421206,-12.781954887218053
sz.300715,67.10071751262291,-12.797963434390189
sh.603689,67.07414297103375,-12.813370473537598
sh.600883,67.0475684294446,-12.82565130260522
sz.300110,67.02099388785543,-12.831858407079638
sz.300146,66.99441934626627,-12.832929782082322
